1638136962.117890,12
1638136962.222915,12
1638136962.340203,13
1638136962.443191,13
1638136962.547418,13
1638136962.655559,15
1638136962.759646,15
1638136962.862235,16
1638136962.964777,17
1638136963.067291,17
1638136963.170744,18
1638136963.274149,17
1638136963.379959,19
1638136963.483350,18
1638136963.604863,20
1638136963.710059,20
1638136963.812993,20
1638136963.915829,20
1638136964.023486,20
1638136964.127313,11
1638136964.230106,9
1638136964.344398,9
1638136964.455773,9
1638136964.564424,10
1638136964.666994,11
1638136964.772662,12
1638136964.876931,13
1638136964.980629,14
1638136965.083345,20
1638136965.186150,20
1638136965.289525,10
1638136965.392252,12
1638136965.496725,14
1638136965.601366,14
1638136965.717408,10
1638136965.821861,12
1638136965.930742,13
1638136966.045584,14
1638136966.162332,16
1638136966.272860,16
1638136966.383877,17
1638136966.488830,17
1638136966.619157,17
1638136966.734657,17
1638136966.838313,17
1638136966.941867,18
1638136967.054625,19
1638136967.172839,20
1638136967.279649,20
1638136967.383211,20
1638136967.485977,20
1638136967.588416,12
1638136967.691357,13
1638136967.797793,13
1638136967.902796,14
1638136968.011006,15
1638136968.115765,14
1638136968.219728,16
1638136968.322672,17
1638136968.426331,17
1638136968.529691,18
1638136968.646583,19
1638136968.750810,19
1638136968.855296,19
1638136968.962837,20
1638136969.067386,10
1638136969.171259,11
1638136969.278525,13
1638136969.381930,14
1638136969.485731,15
1638136969.591073,15
1638136969.694749,14
1638136969.798441,16
1638136969.901200,16
1638136970.004782,17
1638136970.109152,18
1638136970.212776,18
1638136970.317062,19
1638136970.422630,18
1638136970.526874,19
1638136970.630016,20
1638136970.735022,19
1638136970.839836,20
1638136970.943841,12
1638136971.065408,9
1638136971.169373,9
1638136971.282420,11
1638136971.386525,12
1638136971.489610,13
1638136971.593867,14
1638136971.697755,11
1638136971.801940,11
1638136971.907818,12
1638136972.011463,13
1638136972.115416,14
1638136972.218948,14
1638136972.329460,16
1638136972.435444,16
1638136972.543887,17
1638136972.668402,18
1638136972.783459,17
1638136972.890309,17
1638136972.996219,17
1638136973.103073,18
1638136973.216239,18
1638136973.321352,18
1638136973.424951,10
1638136973.527403,8
1638136973.636285,9
1638136973.739473,10
1638136973.842712,11
1638136973.965227,11
1638136974.068958,11
1638136974.173814,12
1638136974.280744,13
1638136974.400938,15
1638136974.507693,15
1638136974.611284,16
1638136974.714157,17
1638136974.816762,17
1638136974.921584,17
1638136975.043587,18
1638136975.146492,19
1638136975.250947,20
1638136975.353418,20
1638136975.456846,20
1638136975.570585,12
1638136975.674198,13
1638136975.777188,13
1638136975.880657,14
1638136975.985225,15
1638136976.087628,15
1638136976.194524,16
1638136976.301591,17
1638136976.414382,18
1638136976.517736,19
1638136976.629378,19
1638136976.732376,18
1638136976.838402,15
1638136976.949313,14
1638136977.057675,14
1638136977.160968,17
1638136977.266557,16
1638136977.376267,18
1638136977.496277,16
1638136977.599541,15
1638136977.711608,15
1638136977.816550,17
1638136977.919201,17
1638136978.021887,17
1638136978.134118,18
1638136978.239434,18
1638136978.342953,19
1638136978.450194,19
1638136978.558511,20
1638136978.664536,20
1638136978.768943,19
1638136978.872452,12
1638136978.986303,12
1638136979.088826,13
1638136979.191806,14
1638136979.295192,15
1638136979.404930,15
1638136979.514202,16
1638136979.617807,17
1638136979.720961,16
1638136979.831915,17
1638136979.938315,17
1638136980.053809,19
1638136980.157206,19
1638136980.260781,20
1638136980.363313,12
1638136980.466246,12
1638136980.571599,13
1638136980.686928,14
1638136980.799866,15
1638136980.903724,16
1638136981.006468,16
1638136981.119306,17
1638136981.236052,18
1638136981.345651,18
1638136981.452665,17
1638136981.555952,19
1638136981.671198,20
1638136981.782016,20
1638136981.887581,20
1638136981.989953,20
1638136982.092907,13
1638136982.198502,14
1638136982.302068,14
1638136982.405263,15
1638136982.523726,16
1638136982.627906,14
1638136982.733248,15
1638136982.836629,15
1638136982.939251,18
1638136983.043603,17
1638136983.146595,13
1638136983.250774,13
1638136983.353249,14
1638136983.456409,15
1638136983.563902,17
1638136983.667826,12
1638136983.773976,13
1638136983.876958,14
1638136983.979283,0
1638136984.082505,0
1638136984.185845,0
1638136984.288897,0
1638136984.392752,0
1638136984.511615,0
1638136984.616609,0
1638136984.731135,0
1638136984.833760,0
1638136984.938043,0
1638136985.042151,0
1638136985.145192,0
1638136985.249040,0
1638136985.364316,0
1638136985.471175,0
1638136985.576489,0
1638136985.734721,0
1638136985.839279,0
1638136985.954233,0
1638136986.057072,0
1638136986.160382,0
1638136986.263308,0
1638136986.366198,0
1638136986.471466,0
1638136986.576979,0
1638136986.681235,0
1638136986.784271,0
1638136986.892636,0
1638136986.997338,0
1638136987.102216,0
1638136987.206283,0
1638136987.310429,0
1638136987.414219,0
1638136987.516816,0
1638136987.619192,0
1638136987.722250,0
1638136987.825244,0
1638136987.929925,0
1638136988.038539,0
1638136988.151919,0
1638136988.262723,0
1638136988.366262,0
1638136988.471528,0
1638136988.575355,0
1638136988.697689,0
1638136988.800922,0
1638136988.910969,0
