1638136992.155722,0
1638136992.268255,20
1638136992.371772,53
1638136992.474347,85
1638136992.585304,100
1638136992.687878,100
1638136992.808175,100
1638136992.911314,100
1638136993.014572,100
1638136993.119551,100
1638136993.225611,100
1638136993.328950,100
1638136993.439634,100
1638136993.545894,100
1638136993.651009,100
1638136993.764259,100
1638136993.867682,100
1638136993.972070,100
1638136994.079171,100
1638136994.182653,100
1638136994.286075,100
1638136994.388773,100
1638136994.493309,100
1638136994.596916,100
1638136994.699756,100
1638136994.803078,100
1638136994.906533,100
1638136995.010212,100
1638136995.114865,100
1638136995.233161,100
1638136995.337463,96
1638136995.445499,51
1638136995.554614,87
1638136995.658669,95
1638136995.787998,100
1638136995.891944,82
1638136995.994940,71
1638136996.098651,64
1638136996.201161,54
1638136996.304397,50
1638136996.418548,67
1638136996.536001,59
1638136996.639291,40
1638136996.742569,36
1638136996.855396,34
1638136996.966663,34
1638136997.072155,35
1638136997.193184,33
1638136997.295990,28
1638136997.398677,29
1638136997.501670,28
1638136997.604223,30
1638136997.711997,31
1638136997.814358,31
1638136997.918331,31
1638136998.021525,30
1638136998.124252,26
1638136998.229547,24
1638136998.339831,22
1638136998.444280,23
1638136998.549075,28
1638136998.654632,34
1638136998.761992,41
1638136998.880262,40
1638136998.982859,36
1638136999.086564,37
1638136999.194144,44
1638136999.311684,44
1638136999.424385,44
1638136999.530008,45
1638136999.648169,45
1638136999.755641,45
1638136999.862074,45
1638136999.965518,46
1638137000.071720,48
1638137000.187680,48
1638137000.297221,46
1638137000.400366,46
1638137000.505677,49
1638137000.611578,47
1638137000.722897,47
1638137000.833237,47
1638137000.947000,47
1638137001.059414,48
1638137001.166830,48
1638137001.270340,48
1638137001.373639,48
1638137001.477741,49
1638137001.581598,51
1638137001.685346,52
1638137001.792681,62
1638137001.899288,61
1638137002.021233,62
1638137002.133350,71
1638137002.250984,80
1638137002.353598,81
1638137002.461921,54
1638137002.564877,53
1638137002.668330,50
1638137002.772313,51
1638137002.875202,51
1638137002.978535,51
1638137003.081840,51
1638137003.184328,52
1638137003.286905,52
1638137003.390794,52
1638137003.495158,52
1638137003.597672,52
1638137003.700798,53
1638137003.803220,53
1638137003.908369,53
1638137004.022240,55
1638137004.128962,55
1638137004.232817,56
1638137004.340252,56
1638137004.445843,56
1638137004.561095,54
1638137004.665016,54
1638137004.768707,55
1638137004.871613,55
1638137004.983311,55
1638137005.086246,55
1638137005.188980,55
1638137005.319400,56
1638137005.437117,58
1638137005.542586,58
1638137005.645668,58
1638137005.749044,58
1638137005.853727,58
1638137005.958655,59
1638137006.071794,59
1638137006.176321,59
1638137006.284247,59
1638137006.388723,59
1638137006.506420,59
1638137006.611547,58
1638137006.715911,59
1638137006.819516,58
1638137006.933843,58
1638137007.038007,58
1638137007.140706,59
1638137007.243369,59
1638137007.346660,59
1638137007.449378,59
1638137007.553287,60
1638137007.657019,66
1638137007.759916,67
1638137007.863739,71
1638137007.968707,72
1638137008.074006,82
1638137008.192205,83
1638137008.294702,94
1638137008.409947,90
1638137008.514465,68
1638137008.624260,64
1638137008.734841,63
1638137008.845439,62
1638137008.949230,62
1638137009.052155,62
1638137009.155262,62
1638137009.258193,62
1638137009.360866,62
1638137009.469424,62
1638137009.571910,62
1638137009.674726,62
1638137009.777346,62
1638137009.880003,63
1638137009.982487,63
1638137010.085784,63
1638137010.189248,63
1638137010.295555,63
1638137010.398570,63
1638137010.517577,66
1638137010.620570,66
1638137010.726311,66
1638137010.845405,66
1638137010.948242,67
1638137011.051193,67
1638137011.154191,67
1638137011.257261,67
1638137011.360306,67
1638137011.463839,66
1638137011.567617,67
1638137011.670810,66
1638137011.774388,67
1638137011.878324,67
1638137011.980903,67
1638137012.083241,66
1638137012.186232,67
1638137012.318370,68
1638137012.427568,70
1638137012.540829,70
1638137012.645316,69
1638137012.750180,69
1638137012.870221,69
1638137012.973454,69
1638137013.077301,69
1638137013.189969,69
1638137013.294926,69
1638137013.397726,70
1638137013.500648,69
1638137013.604325,70
1638137013.707242,69
1638137013.810392,80
1638137013.919460,81
1638137014.022036,81
1638137014.132498,88
1638137014.242524,91
1638137014.364948,95
1638137014.479274,94
1638137014.585028,80
1638137014.691313,82
1638137014.797229,79
1638137014.900758,72
1638137015.003842,72
1638137015.129459,72
1638137015.232968,72
1638137015.335648,72
1638137015.438239,73
1638137015.540812,73
1638137015.643257,72
1638137015.746763,72
1638137015.850595,72
1638137015.966773,71
1638137016.070182,72
1638137016.189367,73
1638137016.292926,73
1638137016.406214,74
1638137016.521950,74
1638137016.631832,74
1638137016.735346,74
1638137016.838275,75
1638137016.940889,75
1638137017.045051,75
1638137017.148268,75
1638137017.250780,75
1638137017.353385,75
1638137017.455860,75
1638137017.558464,75
1638137017.661103,76
1638137017.779458,75
1638137017.894349,75
1638137018.014405,75
1638137018.131694,76
1638137018.241218,76
1638137018.344581,77
1638137018.451256,77
1638137018.555372,78
1638137018.659278,79
1638137018.762180,79
1638137018.865884,79
1638137018.971367,79
1638137019.075715,77
1638137019.178598,77
1638137019.291287,78
1638137019.419992,77
1638137019.525204,78
1638137019.629978,78
